ID,year,month,day,doc,bay,region,latitude,longitude,TL_mm,age,predict.age,final.age,hdate
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,58,NA,105,105,90
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,58,NA,108,108,87
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,58,NA,105,105,90
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77462,-152.25735,57,NA,103,103,81
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77462,-152.25735,57,NA,106,106,78
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77462,-152.25735,57,NA,103,103,81
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77462,-152.25735,57,NA,104,104,80
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,57,NA,107,107,88
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,57,NA,107,107,88
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,57,NA,104,104,91
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77462,-152.25735,56,NA,101,101,83
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77462,-152.25735,56,NA,103,103,81
NA,2021,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,56,NA,102,102,93
NA,2021,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,56,NA,101,101,94
NA,2021,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,56,NA,103,103,92
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77462,-152.25735,55,NA,100,100,84
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77462,-152.25735,55,NA,103,103,81
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77462,-152.25735,55,NA,103,103,81
NA,2021,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,55,NA,101,101,94
NA,2021,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,55,NA,101,101,94
NA,2021,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,55,NA,102,102,93
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,55,NA,104,104,91
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,55,NA,102,102,93
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,55,NA,101,101,94
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,55,NA,104,104,91
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,55,NA,103,103,92
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,55,NA,102,102,93
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,55,NA,105,105,90
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,55,NA,105,105,90
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77462,-152.25735,54,NA,100,100,84
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77462,-152.25735,54,NA,98,98,86
NA,2021,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,54,NA,99,99,96
NA,2021,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,54,NA,100,100,95
NA,2021,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,54,NA,100,100,95
NA,2021,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,54,NA,100,100,95
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,54,NA,100,100,95
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,54,NA,100,100,95
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,54,NA,101,101,94
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,54,NA,102,102,93
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,54,NA,103,103,92
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77462,-152.25735,53,NA,100,100,84
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77462,-152.25735,53,NA,100,100,84
NA,2021,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,53,NA,99,99,96
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,53,NA,100,100,95
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,53,NA,100,100,95
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,53,NA,100,100,95
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,53,NA,98,98,97
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,53,NA,99,99,96
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77462,-152.25735,52,NA,96,96,88
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77462,-152.25735,52,NA,96,96,88
NA,2021,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,52,NA,97,97,98
NA,2021,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,52,NA,98,98,97
NA,2021,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,52,NA,97,97,98
NA,2021,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,52,NA,99,99,96
NA,2021,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,52,NA,96,96,99
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,52,NA,98,98,97
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,52,NA,98,98,97
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,52,NA,97,97,98
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,52,NA,97,97,98
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,52,NA,100,100,95
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,52,NA,100,100,95
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,52,NA,100,100,95
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,52,NA,99,99,96
NA,2021,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,51,NA,97,97,98
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,51,NA,96,96,99
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,51,NA,99,99,96
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77462,-152.25735,50,NA,97,97,87
NA,2021,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,50,NA,96,96,99
NA,2021,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,50,NA,93,93,102
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,50,NA,98,98,97
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,50,NA,94,94,101
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,50,NA,94,94,101
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,50,NA,94,94,101
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,50,NA,96,96,99
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,50,NA,95,95,100
NA,2021,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,49,NA,94,94,101
NA,2021,July,15,196,Cook Bay,Eastern Kodiak,57.77462,-152.25735,49,NA,92,92,104
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,49,NA,97,97,98
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,49,NA,96,96,99
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,49,NA,93,93,102
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,49,NA,92,92,103
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77462,-152.25735,48,NA,91,91,93
NA,2021,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,48,NA,93,93,102
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,48,NA,95,95,100
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,48,NA,93,93,102
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,48,NA,92,92,103
NA,2021,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,47,NA,91,91,104
NA,2021,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,47,NA,89,89,106
NA,2021,July,15,196,Cook Bay,Eastern Kodiak,57.77462,-152.25735,47,NA,90,90,106
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,47,NA,93,93,102
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,46,NA,93,93,102
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,46,NA,90,90,105
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77462,-152.25735,45,NA,86,86,98
NA,2021,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,45,NA,87,87,108
NA,2021,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,45,NA,86,86,109
NA,2021,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,45,NA,90,90,105
NA,2021,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,45,NA,88,88,107
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,45,NA,90,90,105
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,45,NA,92,92,103
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,45,NA,87,87,108
NA,2021,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,44,NA,87,87,108
NA,2021,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,44,NA,87,87,108
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,44,NA,89,89,106
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,44,NA,86,86,109
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,44,NA,87,87,108
NA,2021,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,43,NA,84,84,111
NA,2021,July,15,196,Cook Bay,Eastern Kodiak,57.77462,-152.25735,43,NA,84,84,112
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,43,NA,89,89,106
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,43,NA,87,87,108
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,43,NA,89,89,106
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,43,NA,89,89,106
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,43,NA,85,85,110
NA,2021,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,42,NA,84,84,111
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,42,NA,86,86,109
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,42,NA,88,88,107
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,42,NA,83,83,112
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,42,NA,84,84,111
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,42,NA,83,83,112
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,42,NA,84,84,111
NA,2021,July,15,196,Cook Bay,Eastern Kodiak,57.77462,-152.25735,41,NA,81,81,115
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,41,NA,84,84,111
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,41,NA,84,84,111
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,41,NA,86,86,109
NA,2021,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,40,NA,81,81,114
NA,2021,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,40,NA,82,82,113
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,40,NA,83,83,112
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,40,NA,82,82,113
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,40,NA,82,82,113
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,40,NA,81,81,114
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,40,NA,84,84,111
NA,2021,July,15,196,Cook Bay,Eastern Kodiak,57.77462,-152.25735,39,NA,81,81,115
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,39,NA,82,82,113
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,39,NA,79,79,116
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,37,NA,78,78,117
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,36,NA,79,79,116
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,34,NA,78,78,117
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,34,NA,76,76,119
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,34,NA,76,76,119
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,33,NA,73,73,122
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77958,-152.00429,67,NA,116,116,68
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77958,-152.00429,63,NA,110,110,74
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77958,-152.00429,54,NA,98,98,86
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77958,-152.00429,52,NA,96,96,88
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77958,-152.00429,52,NA,99,99,85
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77958,-152.00429,52,NA,96,96,88
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77958,-152.00429,51,NA,94,94,90
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77958,-152.00429,51,NA,100,100,95
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77958,-152.00429,50,NA,98,98,97
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77958,-152.00429,42,NA,84,84,111
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77958,-152.00429,41,NA,85,85,110
NA,2021,July,14,195,Cook Bay,Eastern Kodiak,57.77958,-152.00429,40,NA,83,83,112
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77958,-152.00429,39,NA,84,84,111
NA,2021,July,10,191,Anton Larsen Bay,Eastern Kodiak,57.88288,-152.62508,71,NA,122,122,69
NA,2022,July,14,195,Anton Larsen Bay,Eastern Kodiak,57.88288,-152.62508,68,NA,122,122,73
NA,2021,July,10,191,Anton Larsen Bay,Eastern Kodiak,57.88288,-152.62508,67,NA,118,118,73
NA,2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.88288,-152.62508,67,NA,117,117,77
NA,2023,July,17,198,Anton Larsen Bay,Eastern Kodiak,57.88288,-152.62508,58,NA,105,105,93
NA,2023,July,15,196,Anton Larsen Bay,Eastern Kodiak,57.88288,-152.62508,57,NA,108,108,88
NA,2021,July,9,190,Anton Larsen Bay,Eastern Kodiak,57.88288,-152.62508,56,NA,102,102,88
NA,2021,July,9,190,Anton Larsen Bay,Eastern Kodiak,57.88288,-152.62508,53,NA,97,97,93
NA,2021,July,9,190,Anton Larsen Bay,Eastern Kodiak,57.88288,-152.62508,52,NA,98,98,92
NA,2023,July,15,196,Anton Larsen Bay,Eastern Kodiak,57.88288,-152.62508,52,NA,101,101,95
NA,2023,July,17,198,Anton Larsen Bay,Eastern Kodiak,57.88288,-152.62508,45,NA,92,92,106
NA,2021,July,9,190,Anton Larsen Bay,Eastern Kodiak,57.88288,-152.62508,44,NA,85,85,105
NA,2023,July,15,196,Anton Larsen Bay,Eastern Kodiak,57.88288,-152.62508,44,NA,88,88,108
NA,2023,July,17,198,Anton Larsen Bay,Eastern Kodiak,57.88288,-152.62508,44,NA,89,89,109
NA,2023,July,15,196,Anton Larsen Bay,Eastern Kodiak,57.88288,-152.62508,43,NA,88,88,108
NA,2021,July,9,190,Anton Larsen Bay,Eastern Kodiak,57.88288,-152.62508,42,NA,84,84,106
NA,2023,July,17,198,Anton Larsen Bay,Eastern Kodiak,57.88288,-152.62508,42,NA,87,87,111
NA,2021,July,9,190,Anton Larsen Bay,Eastern Kodiak,57.88288,-152.62508,41,NA,81,81,109
NA,2021,July,9,190,Anton Larsen Bay,Eastern Kodiak,57.88288,-152.62508,41,NA,80,80,110
NA,2021,July,9,190,Anton Larsen Bay,Eastern Kodiak,57.88288,-152.62508,41,NA,81,81,109
NA,2021,July,10,191,Anton Larsen Bay,Eastern Kodiak,57.88288,-152.62508,41,NA,81,81,110
NA,2023,July,15,196,Anton Larsen Bay,Eastern Kodiak,57.88288,-152.62508,41,NA,82,82,114
NA,2021,July,9,190,Anton Larsen Bay,Eastern Kodiak,57.88288,-152.62508,40,NA,80,80,110
NA,2021,July,10,191,Anton Larsen Bay,Eastern Kodiak,57.88288,-152.62508,40,NA,81,81,110
NA,2021,July,9,190,Anton Larsen Bay,Eastern Kodiak,57.88288,-152.62508,39,NA,79,79,111
NA,2021,July,9,190,Anton Larsen Bay,Eastern Kodiak,57.88288,-152.62508,39,NA,82,82,108
NA,2021,July,9,190,Anton Larsen Bay,Eastern Kodiak,57.88288,-152.62508,37,NA,76,76,114
NA,2021,July,10,191,Anton Larsen Bay,Eastern Kodiak,57.88288,-152.62508,37,NA,77,77,114
NA,2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.88288,-152.62508,37,NA,81,81,113
NA,2023,July,15,196,Anton Larsen Bay,Eastern Kodiak,57.88288,-152.62508,37,NA,78,78,118
NA,2023,July,17,198,Anton Larsen Bay,Eastern Kodiak,57.88288,-152.62508,37,NA,80,80,118
NA,2021,July,9,190,Anton Larsen Bay,Eastern Kodiak,57.88288,-152.62508,32,NA,69,69,121
NA,2018,July,17,198,Cook Bay,Eastern Kodiak,57.76952,-152.27667,77,NA,140,140,58
NA,2018,July,17,198,Cook Bay,Eastern Kodiak,57.76952,-152.27667,76,NA,139,139,59
NA,2018,July,17,198,Cook Bay,Eastern Kodiak,57.76952,-152.27667,75,NA,140,140,58
NA,2018,July,17,198,Cook Bay,Eastern Kodiak,57.76952,-152.27667,75,NA,138,138,60
NA,2018,July,17,198,Cook Bay,Eastern Kodiak,57.76952,-152.27667,72,NA,136,136,62
NA,2018,July,17,198,Cook Bay,Eastern Kodiak,57.76952,-152.27667,72,NA,135,135,63
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.76952,-152.27667,72,NA,125,125,71
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.76952,-152.27667,71,NA,124,124,72
NA,2018,July,17,198,Cook Bay,Eastern Kodiak,57.76952,-152.27667,70,NA,134,134,64
NA,2018,July,17,198,Cook Bay,Eastern Kodiak,57.76952,-152.27667,70,NA,133,133,65
NA,2018,July,17,198,Cook Bay,Eastern Kodiak,57.76952,-152.27667,70,NA,132,132,66
NA,2018,July,17,198,Cook Bay,Eastern Kodiak,57.76952,-152.27667,70,NA,130,130,68
NA,2018,July,17,198,Cook Bay,Eastern Kodiak,57.76952,-152.27667,70,NA,133,133,65
NA,2018,July,17,198,Cook Bay,Eastern Kodiak,57.76952,-152.27667,70,NA,131,131,67
NA,2018,July,17,198,Cook Bay,Eastern Kodiak,57.76952,-152.27667,70,NA,130,130,68
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.76952,-152.27667,70,NA,123,123,73
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.76952,-152.27667,70,NA,121,121,75
NA,2018,July,17,198,Cook Bay,Eastern Kodiak,57.76952,-152.27667,69,NA,130,130,68
NA,2018,July,17,198,Cook Bay,Eastern Kodiak,57.76952,-152.27667,69,NA,131,131,67
NA,2018,July,17,198,Cook Bay,Eastern Kodiak,57.76952,-152.27667,69,NA,129,129,69
NA,2018,July,17,198,Cook Bay,Eastern Kodiak,57.76952,-152.27667,68,NA,131,131,67
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.76952,-152.27667,68,NA,119,119,77
NA,2018,July,17,198,Cook Bay,Eastern Kodiak,57.76952,-152.27667,67,NA,129,129,69
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.76952,-152.27667,67,NA,120,120,76
NA,2018,July,17,198,Cook Bay,Eastern Kodiak,57.76952,-152.27667,66,NA,127,127,71
NA,2018,July,17,198,Cook Bay,Eastern Kodiak,57.76952,-152.27667,66,NA,127,127,71
NA,2018,July,17,198,Cook Bay,Eastern Kodiak,57.76952,-152.27667,65,NA,124,124,74
NA,2018,July,17,198,Cook Bay,Eastern Kodiak,57.76952,-152.27667,65,NA,126,126,72
NA,2018,July,17,198,Cook Bay,Eastern Kodiak,57.76952,-152.27667,65,NA,125,125,73
NA,2018,July,17,198,Cook Bay,Eastern Kodiak,57.76952,-152.27667,65,NA,124,124,74
NA,2018,July,17,198,Cook Bay,Eastern Kodiak,57.76952,-152.27667,65,NA,126,126,72
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.76952,-152.27667,65,NA,118,118,78
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.76952,-152.27667,65,NA,118,118,78
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.76952,-152.27667,65,NA,116,116,80
NA,2018,July,17,198,Cook Bay,Eastern Kodiak,57.76952,-152.27667,63,NA,123,123,75
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.76952,-152.27667,63,NA,113,113,83
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.76952,-152.27667,63,NA,115,115,81
NA,2018,July,17,198,Cook Bay,Eastern Kodiak,57.76952,-152.27667,62,NA,122,122,76
NA,2018,July,17,198,Cook Bay,Eastern Kodiak,57.76952,-152.27667,62,NA,121,121,77
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.76952,-152.27667,62,NA,113,113,83
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.76952,-152.27667,61,NA,112,112,84
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.76952,-152.27667,61,NA,109,109,87
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.76952,-152.27667,61,NA,110,110,86
NA,2023,July,16,197,Cook Bay,Eastern Kodiak,57.76952,-152.27667,61,NA,111,111,86
NA,2018,July,17,198,Cook Bay,Eastern Kodiak,57.76952,-152.27667,60,NA,118,118,80
NA,2018,July,17,198,Cook Bay,Eastern Kodiak,57.76952,-152.27667,60,NA,121,121,77
NA,2018,July,17,198,Cook Bay,Eastern Kodiak,57.76952,-152.27667,60,NA,120,120,78
NA,2018,July,17,198,Cook Bay,Eastern Kodiak,57.76952,-152.27667,60,NA,121,121,77
NA,2018,July,17,198,Cook Bay,Eastern Kodiak,57.76952,-152.27667,60,NA,118,118,80
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.76952,-152.27667,60,NA,112,112,84
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.76952,-152.27667,60,NA,109,109,87
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.76952,-152.27667,60,NA,110,110,86
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.76952,-152.27667,60,NA,112,112,84
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.76952,-152.27667,60,NA,109,109,87
NA,2023,July,16,197,Cook Bay,Eastern Kodiak,57.76952,-152.27667,60,NA,109,109,88
NA,2018,July,17,198,Cook Bay,Eastern Kodiak,57.76952,-152.27667,59,NA,117,117,81
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.76952,-152.27667,59,NA,109,109,87
NA,2018,July,17,198,Cook Bay,Eastern Kodiak,57.76952,-152.27667,58,NA,118,118,80
NA,2018,July,17,198,Cook Bay,Eastern Kodiak,57.76952,-152.27667,58,NA,116,116,82
NA,2018,July,17,198,Cook Bay,Eastern Kodiak,57.76952,-152.27667,57,NA,114,114,84
NA,2023,July,16,197,Cook Bay,Eastern Kodiak,57.76952,-152.27667,57,NA,106,106,91
NA,2018,July,17,198,Cook Bay,Eastern Kodiak,57.76952,-152.27667,56,NA,116,116,82
NA,2018,July,17,198,Cook Bay,Eastern Kodiak,57.76952,-152.27667,56,NA,113,113,85
NA,2018,July,17,198,Cook Bay,Eastern Kodiak,57.76952,-152.27667,56,NA,113,113,85
NA,2023,July,16,197,Cook Bay,Eastern Kodiak,57.76952,-152.27667,56,NA,106,106,91
NA,2018,July,17,198,Cook Bay,Eastern Kodiak,57.76952,-152.27667,55,NA,114,114,84
NA,2018,July,17,198,Cook Bay,Eastern Kodiak,57.76952,-152.27667,55,NA,111,111,87
NA,2018,July,17,198,Cook Bay,Eastern Kodiak,57.76952,-152.27667,55,NA,111,111,87
NA,2018,July,17,198,Cook Bay,Eastern Kodiak,57.76952,-152.27667,55,NA,113,113,85
NA,2018,July,17,198,Cook Bay,Eastern Kodiak,57.76952,-152.27667,55,NA,112,112,86
NA,2018,July,17,198,Cook Bay,Eastern Kodiak,57.76952,-152.27667,55,NA,113,113,85
NA,2018,July,17,198,Cook Bay,Eastern Kodiak,57.76952,-152.27667,55,NA,113,113,85
NA,2018,July,17,198,Cook Bay,Eastern Kodiak,57.76952,-152.27667,55,NA,111,111,87
NA,2018,July,17,198,Cook Bay,Eastern Kodiak,57.76952,-152.27667,55,NA,111,111,87
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.76952,-152.27667,55,NA,104,104,92
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.76952,-152.27667,55,NA,105,105,91
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.76952,-152.27667,55,NA,104,104,92
NA,2023,July,16,197,Cook Bay,Eastern Kodiak,57.76952,-152.27667,55,NA,101,101,96
NA,2023,July,16,197,Cook Bay,Eastern Kodiak,57.76952,-152.27667,55,NA,101,101,96
NA,2018,July,17,198,Cook Bay,Eastern Kodiak,57.76952,-152.27667,53,NA,110,110,88
NA,2023,July,16,197,Cook Bay,Eastern Kodiak,57.76952,-152.27667,53,NA,103,103,94
NA,2018,July,17,198,Cook Bay,Eastern Kodiak,57.76952,-152.27667,52,NA,109,109,89
NA,2023,July,16,197,Cook Bay,Eastern Kodiak,57.76952,-152.27667,52,NA,97,97,100
NA,2023,July,16,197,Cook Bay,Eastern Kodiak,57.76952,-152.27667,51,NA,96,96,101
NA,2018,July,17,198,Cook Bay,Eastern Kodiak,57.76952,-152.27667,50,NA,108,108,90
NA,2021,July,15,196,Cook Bay,Eastern Kodiak,57.76952,-152.27667,50,NA,94,94,102
NA,2023,July,16,197,Cook Bay,Eastern Kodiak,57.76952,-152.27667,50,NA,96,96,101
